LEA Record ID,Agency ORI,LEA Batch ID,Transaction Type,NFIA,Date/Time of Stop,Duration of Stop,Is Stop Made in Response to Call for Service,Officer Unique ID,Officer Years of Experience,Officer Type of Assignment,Other Assignment Type,Proxy Login,Location,City,Is Location a K‐12 Public School,K‐12 School Code,Per00n Number,Perceived Race or Ethnicity,Perceived Race or Ethnicity 2,Perceived Gender 1‐4,Perceived Gender 5 ‐ Gender Nonconforming,Is LGBT,Perceived Age,Per00n had Limited or No English Fluency,Perceived or Known Disability,Perceived or Known Disability 2,Perceived or Known Disability 3,"If K‐12 School, Is Stop of a Student",Rea00n for Stop,Rea00n for Stop Narrative,Traffic Violation Type,Traffic Violation ‐ CJIS Offense Code,Education Code Section,Education Code Subdivision,Suspicion CJIS Offense Code,Suspicion Sub‐Type,Suspicion Sub‐Type 2,Actions Taken,Actions Taken 2,Actions Taken 3,Actions Taken 4,Basis for Search,Basis for Search Narrative,Basis for Property Seizure,Type of Property Seized,Type of Property Seized 2,Type of Property Seized 3,Contraband or Evidence,Contraband or Evidence 2,Contraband or Evidence 3,Result of Stop,Warning CJIS Offense Code(s),Citation CJIS Offense Code(s),In‐field cite and release CJIS Offense Code(s),Custodial arrest CJIS Offense Code(s),Beat,Race Noted Before Detention,Marin Resident,,,,,,,,,,,,,,,,,
67e8d67d-8922-4262-8ee8-8a10ac244081,CA0210000,,,,10/20/2020 17:30,11,No,12838,1,"1_Patrol, traffic enforcement, field operations",,,N San Pedro/Schmidt Ln,SAN RAFAEL,No,,,3_Hispanic/Latino(a),,1_Male,,No,20,Yes,8_None,,,,1_Traffic violation,Rolled through stop sign,1_Moving violation,54167,,,,,,24_NONE,,,,,,,,,,1_None,,,3_Citation for infraction,,12500(A),,,,,,,,,,,,,,,,,,,,,,
62768d72-d07d-4fcf-a3fa-dde6c230a771,CA0210000,,,,10/20/2020 17:30,5,No,12061,,"1_Patrol, traffic enforcement, field operations",,,6350 Sir Francis drake blvd,SAN GERONIMO,No,,,7_White,7_White,1_Male,,No,25,No,8_None,,,,1_Traffic violation,Traffic violation ,1_Moving violation,54169,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),21460(A),,,,,,,,,,,,,,,,,,,,,,,
657e4daa-93cd-4cbd-b615-819f68b7ce21,CA0210000,,,,10/20/2020 20:50,55,No,12348,5,"1_Patrol, traffic enforcement, field operations",,,800 Sir Francis Drake Blvd,SAN ANSELMO,No,,,2_Black/African American,3_Hispanic/Latino(a),1_Male,,No,20,No,8_None,,,,1_Traffic violation,Subject was traveling Westbound on Sir Francis Drake Blvd with no headlights on.,2_Equipment violation,54191,,,,,,3_Field 00briety test conducted,1_Per00n removed from vehicle by order,,,,,,,,,1_None,,,6_Custodial arrest without warrant,,,,,,,,,,,,,,,,,,,,,,,,
8b75d6fa-cf84-40ec-ae44-d30099b38295,CA0210000,,,,10/20/2020 21:57,20,No,12355,,"1_Patrol, traffic enforcement, field operations",,,2375 las Gallinas ave. ,SAN RAFAEL,No,,,7_White,7_White,1_Male,,No,20,No,8_None,,,,1_Traffic violation,Broken r/r tail light ,2_Equipment violation,54109,,,,,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,,,,,,,,,,,,,,,,,,,,
875d2e82-a890-4a26-aa6c-3918a43ba220,CA0210000,,,,10/21/2020 01:23,3,No,12838,1,"1_Patrol, traffic enforcement, field operations",,,1000 Butterfield Road,SAN ANSELMO,No,,,7_White,,1_Male,,No,40,No,8_None,,,,1_Traffic violation,Rear left taillight was nonfunctional. ,2_Equipment violation,54193,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),24602(A),,,,,,,,,,,,,,,,,,,,,,,
bde2dee2-99d8-4103-9009-830235bb7aa0,CA0210000,,,,10/20/2020 16:50,4,Yes,12516,5,"1_Patrol, traffic enforcement, field operations",,,LAUREL WAY AT GREEN GLEN,MILL VALLEY,No,,,7_White,,1_Male,,No,25,No,8_None,,,,1_Traffic violation,ACHP for vehicle plate speeding in area,1_Moving violation,54106,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),22350,,,,,,,,,,,,,,,,,,,,,,,
90270c56-fcc3-4c76-9ec3-22968bac6a44,CA0210000,,,,10/20/2020 21:07,213,Yes,12068,,"1_Patrol, traffic enforcement, field operations",,,200 Shoreline Hwy ,TAMALPAIS VALLEY,No,,,2_Black/African American,,1_Male,,No,30,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Dispatched to robbery in progress. Contacted suspect who matched description given while he was exiting the store. ,,,,,211,2_Matched suspect description,,8_Firearm pointed at per00n,5_Handcuffed or flex cuffed,4_Curbside detention,6_Patrol car detention,,,3_Evidence,7_Drug paraphernalia,,,8_Drug paraphernalia,9_Suspected stolen property,,6_Custodial arrest without warrant,,,,,,,,,,,,,,,,,,,,,,,,
21d7385b-6c3a-4c1c-bb4f-bef222e4c6d4,CA0210000,,,,10/21/2020 11:10,10,No,12019,41,"1_Patrol, traffic enforcement, field operations",,,N San Pedro / San Pablo Ave,SAN RAFAEL,No,,,7_White,7_White,2_Female,,No,30,No,8_None,,,,1_Traffic violation,"Speeding on Hwy 101, 80+ in 55 mph zone",1_Moving violation,54303,,,,,,24_NONE,,,,,,,,,,1_None,,,3_Citation for infraction,,22349(A),,,,,,,,,,,,,,,,,,,,,,
5ec4f556-1de7-4d58-a168-9d7ddf98ffc6,CA0210000,,,,10/21/2020 13:36,90 minutes,Yes,12859,,"1_Patrol, traffic enforcement, field operations",,,1 St. Vincent’s Dr,SAN RAFAEL,No,,,2_Black/African American,3_Hispanic/Latino(a),1_Male,,No,16,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Welfare check. Subject evaluated and determined to be harm to self. Transported for 5150 W&I,,,,,415(1),2_Matched suspect description,9_Other rea00nable suspicion of a crime,24_NONE,,,,,,,,,,1_None,,,10_Psychiatric hold (W&I Code 5150 or 5585.20),,,,,,,,,,,,,,,,,,,,,,,,
3e4b29ac-682f-4b57-8d3b-d30d858700ef,CA0210000,,,,10/21/2020 17:55,30,No,12859,,"1_Patrol, traffic enforcement, field operations",,,Las Gallinas ave/Del Pa00 Blvd,SAN RAFAEL,No,,,2_Black/African American,2_Black/African American,1_Male,,No,30,No,8_None,,,,1_Traffic violation,Driving with no license plate and no plate on trailer. ,2_Equipment violation,54644,,,,,,17_Asked for consent to search per00n,19_Asked for consent to search property,24_NONE,,,,,,,,1_None,,,2_Warning (verbal or written),5200(A),,,,,,,,,,,,,,,,,,,,,,,
8e804025-49ea-4efd-a16f-07527ff93e62,CA0210000,,,,10/21/2020 17:55,30,No,12859,,"1_Patrol, traffic enforcement, field operations",,,Las Gallinas Ave/Del Presidio Blvd,SAN RAFAEL,No,,,2_Black/African American,2_Black/African American,1_Male,,No,45,No,8_None,,,,1_Traffic violation,Passenger in vehicle with no plates and no plates on trailer. On active AB109 probation. ,2_Equipment violation,54644,,,,,,18_Search of per00n was conducted,20_Search of property was conducted,24_NONE,,4_Condition of parole/probation/PRCS/mandatory supervision,Passenger on active AB109 supervised probation. ,,,,,1_None,,,1_No action,,,,,,,,,,,,,,,,,,,,,,,,
643060ad-a814-4310-9651-620244b3a0ea,CA0210000,,,,10/18/2020 10:03,91,Yes,11186,18,"1_Patrol, traffic enforcement, field operations",,,11260 Shoreline Hwy,POINT REYES STATION,No,,,7_White,,2_Female,,Yes,55,No,4_Mental health condition,8_None,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,"Subj has a history of mental health needs, and was screaming and yelling profanities while setting up numerous items in front of the post office.",,,,,415(3),3_Witness or victim identification of suspect at the scene,9_Other rea00nable suspicion of a crime,4_Curbside detention,24_NONE,,,,,,,,,1_None,,,2_Warning (verbal or written),415(3),,,,,,,,,,,,,,,,,,,,,,,
57c4b658-0768-4112-8ffd-0bcc8405ce7f,CA0210000,,,,10/19/2020 08:58,156,Yes,11186,18,"1_Patrol, traffic enforcement, field operations",,,1 Blackfield Drive,TIBURON,No,,,7_White,,2_Female,,No,17,No,8_None,,,,1_Traffic violation,Subject struck another vehicle with hers and was subsequently arrested by Chp for 23152(F),1_Moving violation,42116,,,,,,4_Curbside detention,18_Search of per00n was conducted,24_NONE,,,,,,,,1_None,,,4_In-field cite and release,,,23152(F),,,,,,,,,,,,,,,,,,,,,
88cd1b48-8413-4446-8f76-0ba82ddc8fa6,CA0210000,,,,10/21/2020 17:22,6,No,11186,18,"1_Patrol, traffic enforcement, field operations",,,No name off ramp ,UNINCORPORATED AREA-MARIN COUNTY,No,,,7_White,,2_Female,,Yes,40,No,8_None,,,,1_Traffic violation,"Subject got onto the freeway partially in the shoulder, and her child in the backseat was hanging his head out the window. The other child in the backseat was not restrained properly in a booster seat and I was able to see the seatbelt across and a very small head that was too low",1_Moving violation,54199,,,,,,4_Curbside detention,24_NONE,,,,,,,,,1_None,,,2_Warning (verbal or written),27360.5(A),,,,,,,,,,,,,,,,,,,,,,,
42529b4c-8968-4e46-9e17-20e99e21cc98,CA0210000,,,,10/20/2020 21:20,30,Yes,13020,2,"1_Patrol, traffic enforcement, field operations",,,1500 Armstrong Rd,NOVATO,No,,,3_Hispanic/Latino(a),,2_Female,,No,17,No,8_None,,,,4_Knowledge of outstanding arrest warrant/wanted per00n,Call for service.,,,,,,,,5_Handcuffed or flex cuffed,18_Search of per00n was conducted,,,,,,,,,1_None,,,5_Custodial arrest pursuant to outstanding warrant,,,,,,,,,,,,,,,,,,,,,,,,
31fd5420-cba7-4710-8ba5-21ca490e274d,CA0210000,,,,10/21/2020 00:05,15,No,13020,2,"1_Patrol, traffic enforcement, field operations",,,300 Binford Road,NOVATO,No,,,7_White,,1_Male,,No,30,No,8_None,,,,6_Consensual encounter resulting in search,Consensual encounter,,,,,,,,19_Asked for consent to search property,24_NONE,,,,,,,,,1_None,,,1_No action,,,,,,,,,,,,,,,,,,,,,,,,
fa854b16-b8f5-4d8a-bee0-2f9e2a5912be,CA0210000,,,,10/21/2020 16:35,30,Yes,13020,2,"1_Patrol, traffic enforcement, field operations",,,1100 Sir Francis Drake Blvd,KENTFIELD,No,,,7_White,,1_Male,,No,30,No,"5_Intellectual or developmental disability, including dementia",8_None,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Missing per00n on conservatorship.,,,,,NA - XX,2_Matched suspect description,,5_Handcuffed or flex cuffed,18_Search of per00n was conducted,,,,,,,,,1_None,,,13_Referral to school counselor or other support staff ,,,,,,,,,,,,,,,,,,,,,,,,
1ff85c7a-9881-4464-97eb-aa20683d7596,CA0210000,,,,10/21/2020 20:53,6,No,12068,,"1_Patrol, traffic enforcement, field operations",,,200 shoreline highway ,TAMALPAIS VALLEY,No,,,7_White,,1_Male,,No,50,No,8_None,,,,1_Traffic violation,Vehicle had a driver side tail light out ,2_Equipment violation,54109,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),24252(A),,,,,,,,,,,,,,,,,,,,,,,
29826f1f-667a-473b-ac46-364aef11d2c4,CA0210000,,,,10/21/2020 21:06,5,No,12068,,"1_Patrol, traffic enforcement, field operations",,,NB 101 @ seminary off ramp ,MILL VALLEY,No,,,7_White,,1_Male,,No,40,No,8_None,,,,1_Traffic violation,Vehicle did not have license plates ,2_Equipment violation,54644,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),5200(A),,,,,,,,,,,,,,,,,,,,,,,
59122905-0ce8-4071-94a9-fd3c0eb1ec3e,CA0210000,,,,10/21/2020 19:08,16,No,12544,4,"1_Patrol, traffic enforcement, field operations",,,13000 Point Reyes Petaluma Rd,POINT REYES STATION,No,,,4_Middle Eastern or 00uth Asian,,1_Male,,No,50,No,8_None,,,,6_Consensual encounter resulting in search,Consensual encounter due to vehicle driving into a dirt lot and parking erratically.,,,,,,,,1_Per00n removed from vehicle by order,5_Handcuffed or flex cuffed,19_Asked for consent to search property,20_Search of property was conducted,,,,,,,1_None,,,5_Custodial arrest pursuant to outstanding warrant,,,,NA - XX,,,,,,,,,,,,,,,,,,,,
f08f0e87-6ded-484f-9f5c-1303f2a608b4,CA0210000,,,,10/21/2020 21:21,20,No,13020,2,"1_Patrol, traffic enforcement, field operations",,,Hwy 101/ Atherton Ave,NOVATO,No,,,7_White,7_White,1_Male,,No,55,No,8_None,,,,1_Traffic violation,"Non functioning tail
Light",2_Equipment violation,54109,,,,,,17_Asked for consent to search per00n,19_Asked for consent to search property,,,,,,,,,1_None,1_None,,2_Warning (verbal or written),24252(A),,,,,,,,,,,,,,,,,,,,,,,
f4385551-e2c5-4eb5-b616-6434acd8284d,CA0210000,,,,10/21/2020 22:15,45,No,13020,2,"1_Patrol, traffic enforcement, field operations",,,Binford Rd/ Airport Rd,NOVATO,No,,,7_White,,1_Male,,No,65,No,6_Other disability,8_None,,,1_Traffic violation,4462.5 PC,2_Equipment violation,25065,,,,,,18_Search of per00n was conducted,5_Handcuffed or flex cuffed,,,5_Suspected weapons,Concealed knife observers protruding from pocket.,3_Evidence,3_Weapon(s) other than firearm,,,4_Weapon(s) other than a firearm,1_None,,5_Custodial arrest pursuant to outstanding warrant,,,,12020(A)(4),,,,,,,,,,,,,,,,,,,,
d7fb1be0-427d-4110-9ffa-f776da79747c,CA0210000,,,,10/22/2020 00:07,30,No,13020,2,"1_Patrol, traffic enforcement, field operations",,,Miller Creek Rd/ Marinwood Ave,MARINWOOD,No,,,2_Black/African American,2_Black/African American,1_Male,,No,32,No,8_None,,,,1_Traffic violation,Unsafe speed/ unreadable license plate,1_Moving violation,54106,,,,,,1_Per00n removed from vehicle by order,18_Search of per00n was conducted,20_Search of property was conducted,,,,,,,,1_None,,,2_Warning (verbal or written),22350,,,,,,,,,,,,,,,,,,,,,,,
f31415dc-4eeb-49d7-b458-03e3d02e300a,CA0210000,,,,10/22/2020 02:30,15,No,13020,2,"1_Patrol, traffic enforcement, field operations",,,Hwy 101/ Lucas Valley Rd,SAN RAFAEL,No,,,3_Hispanic/Latino(a),,1_Male,,No,33,Yes,8_None,,,,1_Traffic violation,Illegal spot lamp,2_Equipment violation,54436,,,,,,17_Asked for consent to search per00n,19_Asked for consent to search property,,,,,,,,,1_None,,,2_Warning (verbal or written),24403,,,,,,,,,,,,,,,,,,,,,,,
6178a5f3-0761-4825-8cfa-dbd5d3a60698,CA0210000,,,,10/22/2020 09:05,15 minutes ,No,11207,17,"1_Patrol, traffic enforcement, field operations",,,100 shoreline hwy,MILL VALLEY,No,,,7_White,,1_Male,,No,58,No,8_None,,,,1_Traffic violation,TS on Whitermore for cvc violation. Subject is a 290. Consent search of his per00n and truck ,1_Moving violation,99999,,,,,,1_Per00n removed from vehicle by order,17_Asked for consent to search per00n,19_Asked for consent to search property,18_Search of per00n was conducted,,,,,,,1_None,,,2_Warning (verbal or written),NA - XX,,,,,,,,,,,,,,,,,,,,,,,
bcd6e6ef-052d-4e4d-b478-1f538a753cc7,CA0210000,,,,10/22/2020 08:56,9,No,11508,15,"1_Patrol, traffic enforcement, field operations",,,3000 bridgeway blvd ,SAUSALITO,No,,,3_Hispanic/Latino(a),3_Hispanic/Latino(a),1_Male,,No,40,No,8_None,,,,1_Traffic violation,Broken driver tail light ,2_Equipment violation,54144,,,,,,24_NONE,,,,,,,,,,1_None,,,3_Citation for infraction,,24603(B),,,,,,,,,,,,,,,,,,,,,,
701e8e7b-c855-4b25-8c53-8545d7a4d9bb,CA0210000,,,,10/22/2020 09:31,5,No,12838,1,"1_Patrol, traffic enforcement, field operations",,,5000 Sir Francis Drake Boulevard,WOODACRE,No,,,7_White,,1_Male,,No,17,No,8_None,,,,1_Traffic violation,Passing over double yellow line. ,1_Moving violation,54169,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),21460(A),,,,,,,,,,,,,,,,,,,,,,,
f5d774b6-ff32-474b-a2b0-352de120d214,CA0210000,,,,10/22/2020 10:46,20 min,Yes,11207,17,"1_Patrol, traffic enforcement, field operations",,,200 Almonte Blvd ,MILL VALLEY,No,,,3_Hispanic/Latino(a),3_Hispanic/Latino(a),1_Male,,No,30,Yes,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Subject were reported as acting suspicious and maybe looking into cars. It was determined they had their car towed by Chp and were stuck in the area,,,,,NA - XX,4_Carrying suspicious object,2_Matched suspect description,4_Curbside detention,17_Asked for consent to search per00n,18_Search of per00n was conducted,20_Search of property was conducted,,,,,,,1_None,,,1_No action,,,,,,,,,,,,,,,,,,,,,,,,
109b5b32-5fe4-48b5-8fa1-8f6379712102,CA0210000,,,,10/22/2020 12:44,60,Yes,11207,17,"1_Patrol, traffic enforcement, field operations",,,100 Ethal ,MILL VALLEY,No,,,7_White,7_White,1_Male,,No,55,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Reported suspect was trespassing. Not wearing clothes. When contacted the subject took a fighting stance and then ran,,,,,NA - XX,2_Matched suspect description,3_Witness or victim identification of suspect at the scene,8_Firearm pointed at per00n,5_Handcuffed or flex cuffed,5_Handcuffed or flex cuffed,5_Handcuffed or flex cuffed,,,3_Evidence,4_Drugs/narcotics,,,5_Drugs/narcotics,11_Other contraband or evidence,,6_Custodial arrest without warrant,,,,,,,,,,,,,,,,,,,,,,,,
c09db332-e2cb-485d-9fe1-119759353a43,CA0210000,,,,10/22/2020 22:17,15,No,12257,6,"1_Patrol, traffic enforcement, field operations",,,Kerner Bellam,SAN RAFAEL,No,,,3_Hispanic/Latino(a),,1_Male,,No,25,No,8_None,,,,1_Traffic violation,Expired Registration ,2_Equipment violation,54099,,,,,,24_NONE,,,,,,,,,,1_None,,,3_Citation for infraction,,4000(A),,,,,,,,,,,,,,,,,,,,,,
ccbe1530-fabc-4db8-806b-7d830535ce31,CA0210000,,,,10/22/2020 18:15,20,Yes,12635,11,"1_Patrol, traffic enforcement, field operations",,,11000 Shoreline Highway,POINT REYES STATION,No,,,7_White,7_White,1_Male,,No,45,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,Reported as drunk,,,,,647(F),9_Other rea00nable suspicion of a crime,9_Other rea00nable suspicion of a crime,5_Handcuffed or flex cuffed,6_Patrol car detention,24_NONE,,,,,,,,1_None,,,5_Custodial arrest pursuant to outstanding warrant,,,,NA - XX,,,,,,,,,,,,,,,,,,,,
65811828-76a6-4b45-8aa8-8dddb2af797b,CA0210000,,,,10/22/2020 22:56,4,No,12628,3,"1_Patrol, traffic enforcement, field operations",,,North Hwy 101 at the scales,SAN RAFAEL,No,,,7_White,7_White,1_Male,,No,45,No,8_None,,,,1_Traffic violation,License plate light out. ,2_Equipment violation,54109,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),24252(A),,,,,,,,,,,,,,,,,,,,,,,
25511ae1-806e-4d77-bb67-71ab4c183147,CA0210000,,,,10/22/2020 23:40,15,No,12873,1,"1_Patrol, traffic enforcement, field operations",,,100 Shoreline Highway ,MILL VALLEY,No,,,7_White,7_White,2_Female,,No,35,No,8_None,,,,1_Traffic violation,Expired registration ,"3_Non-moving violation, including registration",54099,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),4000(A),,,,,,,,,,,,,,,,,,,,,,,
c82c604b-f2d4-4677-b30b-db51a1f53f0d,CA0210000,,,,10/22/2020 23:43,20,No,12873,1,"1_Patrol, traffic enforcement, field operations",,,100 shoreline highway ,MILL VALLEY,No,,,7_White,7_White,1_Male,,No,23,No,8_None,,,,1_Traffic violation,Missing license plate,2_Equipment violation,54211,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),5202,,,,,,,,,,,,,,,,,,,,,,,
55f1dff6-cb35-4712-969e-ea2e54494f05,CA0210000,,,,10/22/2020 23:56,4,No,12572,4,"1_Patrol, traffic enforcement, field operations",,,E sir Francis drake/ larkspur landing,LARKSPUR,No,,,2_Black/African American,,2_Female,,No,40,No,8_None,,,,1_Traffic violation,Exp reg,"3_Non-moving violation, including registration",54657,,,,,,24_NONE,,,,,,,,,,1_None,,,1_No action,,,,,,,,,,,,,,,,,,,,,,,,
10ad18c8-1451-4fc7-99d5-71eed383a7f1,CA0210000,,,,10/22/2020 03:45,25,No,12866,1,"1_Patrol, traffic enforcement, field operations",,,00uthbound 101 @Rodeo Drive,SAUSALITO,No,,,2_Black/African American,,1_Male,,No,30,No,8_None,,,,1_Traffic violation,I observed a vehicle traveling with tinted windows.,2_Equipment violation,54196,,,,,,18_Search of per00n was conducted,19_Asked for consent to search property,,,1_Consent given,I gained consent after passenger was on parole.,,,,,1_None,,,1_No action,,,,,,,,,,,,,,,,,,,,,,,,
0400ad86-8843-4e7e-9986-edaadb31896b,CA0210000,,,,10/22/2020 21:37,25,No,12866,1,"1_Patrol, traffic enforcement, field operations",,,00uthbound 101@ Rodeo Drive,SAUSALITO,No,,,2_Black/African American,,1_Male,,No,30,No,8_None,,,,1_Traffic violation,I observed a vehicle traveling with tinted windows.,2_Equipment violation,54196,,,,,,18_Search of per00n was conducted,20_Search of property was conducted,,,4_Condition of parole/probation/PRCS/mandatory supervision,Passenger was on parole for 192,,,,,1_None,,,1_No action,,,,,,,,,,,,,,,,,,,,,,,,
454ccc6b-5525-4f79-b687-e8cc6b32c738,CA0210000,,,,10/23/2020 00:26,10,No,12866,1,"1_Patrol, traffic enforcement, field operations",,,00uthbound 101@ Rodeo Drive,SAUSALITO,No,,,1_Asian,,1_Male,,No,70,Yes,8_None,,,,1_Traffic violation,I observed a vehicle traveling 73 in a 55 Zone.,1_Moving violation,54303,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),22349(A),,,,,,,,,,,,,,,,,,,,,,,
143c68a5-8a42-4428-b935-4a52e563816f,CA0210000,,,,10/23/2020 01:37,60 min,No,12873,1,"1_Patrol, traffic enforcement, field operations",,,NB 101 at paradise dr. ,CORTE MADERA,No,,,7_White,7_White,1_Male,,No,50,No,8_None,,,,1_Traffic violation,Lic plate light. Brake light. ,2_Equipment violation,54110,,,,,,20_Search of property was conducted,17_Asked for consent to search per00n,,,1_Consent given,,3_Evidence,4_Drugs/narcotics,,,8_Drug paraphernalia,5_Drugs/narcotics,,4_In-field cite and release,,,11350(A),,,,,,,,,,,,,,,,,,,,,
900c768e-6a8f-49f9-bc06-37aa27246500,CA0210000,,,,10/23/2020 09:32,5,No,11298,17,"1_Patrol, traffic enforcement, field operations",,,300 Merrydale Road,SAN RAFAEL,No,,,2_Black/African American,,1_Male,,No,50,No,8_None,,,,4_Knowledge of outstanding arrest warrant/wanted per00n,I arrested a male who had two outstanding Marin warrants,,,,,,,,5_Handcuffed or flex cuffed,,,,,,,,,,1_None,,,5_Custodial arrest pursuant to outstanding warrant,,,,487,,,,,,,,,,,,,,,,,,,,
a8c75261-bc1d-4b6f-86c6-296b6c3b7dc6,CA0210000,,,,10/22/2020 12:06,57,No,12950,,"1_Patrol, traffic enforcement, field operations",,,400 Airport road ,NOVATO,No,,,7_White,,1_Male,,No,65,No,8_None,,,,6_Consensual encounter resulting in search,"Started as consensual vehicle investigation. Over course of contact, determined subject was engaged in criminal activity ",,,,,,,,19_Asked for consent to search property,6_Patrol car detention,17_Asked for consent to search per00n,21_Property was seized,,,3_Evidence,11_Other contraband or evidence,,,11_Other contraband or evidence,1_None,,4_In-field cite and release,,,4463(A)(1),,,,,,,,,,,,,,,,,,,,,
b9dc9fa9-8580-4456-a3fd-5b782a381167,CA0210000,,,,10/23/2020 16:30,1,No,12635,11,"1_Patrol, traffic enforcement, field operations",,,Steep Ravine,STIN00N BEACH,No,,,2_Black/African American,7_White,1_Male,,No,55,No,8_None,,,,1_Traffic violation,Weaving in roadway ,1_Moving violation,54169,,,,,,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),21460(A),,,,,,,,,,,,,,,,,,,,,,,
116c46d5-3cb6-455c-bb81-6e99fb9b024e,CA0210000,,,,10/22/2020 13:00,5,Yes,12635,11,"1_Patrol, traffic enforcement, field operations",,,12000 Sir Francis Drake,INVERNESS,No,,,7_White,7_White,1_Male,,No,60,No,8_None,,,,2_Rea00nable suspicion that per00n was engaged in criminal activity,"Disturbance at the Tomales Bay re00rt, no reservations, not wanted",,,,,602,2_Matched suspect description,9_Other rea00nable suspicion of a crime,24_NONE,,,,,,,,,,1_None,,,2_Warning (verbal or written),602,,,,,,,,,,,,,,,,,,,,,,,
2eeee3c0-2a02-48cc-a3c6-2ac08bdd63c3,CA0210000,,,,10/23/2020 20:19,48 minutes,Yes,12628,3,"1_Patrol, traffic enforcement, field operations",,,Schmidt at Steven way,SAN RAFAEL,Yes,2.11022E+13,,3_Hispanic/Latino(a),3_Hispanic/Latino(a),1_Male,,No,18,No,8_None,,,No,2_Rea00nable suspicion that per00n was engaged in criminal activity,Called for kids drinking and smoking on baseball field. On arrival could smell burnt marijuana and  kids ran from me later contacted. ,,,,,647(F),9_Other rea00nable suspicion of a crime,1_Officer witnessed commission of a crime,4_Curbside detention,18_Search of per00n was conducted,,,,,,,,,1_None,,,2_Warning (verbal or written),148(A)(1),,,,,,,,,,,,,,,,,,,,,,,
