date,time,race,race perceived prior,type,location,sunsettime,dusktime,mins_sunset,mins_dusk,mins_stop_time,mins_before_dusk,itp,dark,neighborhood,zip,coords,gmap address
2021-04-10,1900-01-01 19:41:00,black/african american,False,Non-moving violation / including registration,2000  10th st,19:40:28,20:07:55,1180.0,1208.0,1181.0,27.0,1,0,Tenth Street,94710,"37.8689915, -122.293491","2000 Tenth St, Berkeley, CA 94710, USA"
2021-01-03,1900-01-01 20:16:00,black/african american,False,Equipment Violation,2000  2nd st,17:02:31,17:32:19,1023.0,1052.0,1216.0,-164.0,1,1,Second Street,1907,"37.8668039, -122.3022697","2000 Second St, Berkeley, CA 94710, USA"
2021-09-21,1900-01-01 20:31:00,white,False,Moving Violation,2000  4th st,19:06:45,19:33:27,1147.0,1173.0,1231.0,-58.0,1,1,Fourth Street,1913,"37.8671712, -122.3000993","2000 Fourth St, Berkeley, CA 94710, USA"
2021-09-16,1900-01-01 20:57:00,black/african american,False,Moving Violation,2000  6th st,19:14:34,19:41:21,1155.0,1181.0,1257.0,-76.0,1,1,Sixth Street,94710,"37.8678302, -122.2977905","2000 Sixth St, Berkeley, CA 94710, USA"
2022-01-30,1900-01-01 20:04:00,hispanic/latino,False,Equipment Violation,2000  9th st,17:30:15,17:58:35,1050.0,1079.0,1204.0,-125.0,1,1,9th Street,1300,"37.8107875, -122.3031808","2000 9th St, Oakland, CA 94607, USA"
2022-04-11,1900-01-01 19:59:00,white,False,Moving Violation,2000  allston way,19:41:10,20:08:40,1181.0,1209.0,1199.0,10.0,1,0,Allston Way,94704,"37.8686999, -122.2701297","2000 Allston Way, Berkeley, CA 94704, USA"
2021-11-27,1900-01-01 19:34:00,mixed,False,Moving Violation,2000  allston way,16:50:49,17:20:09,1011.0,1040.0,1174.0,-134.0,1,1,Allston Way,94704,"37.8686999, -122.2701297","2000 Allston Way, Berkeley, CA 94704, USA"
2021-09-19,1900-01-01 17:55:00,asian,False,Moving Violation,2000  ashby ave,19:09:53,19:36:36,1150.0,1177.0,1075.0,102.0,1,0,Ashby Avenue,94703,"37.8547692, -122.2689219","2000 Ashby Ave, Berkeley, CA 94703, USA"
2021-06-17,1900-01-01 20:17:00,white,False,Moving Violation,2000  ashby ave,20:33:33,21:05:33,1234.0,1266.0,1217.0,49.0,1,0,Ashby Avenue,94703,"37.8547692, -122.2689219","2000 Ashby Ave, Berkeley, CA 94703, USA"
2022-08-17,1900-01-01 18:23:00,middle eastern/south asian,False,Equipment Violation,2000  bancroft way,19:59:01,20:27:19,1199.0,1227.0,1103.0,124.0,1,0,Bancroft Way,94704,"37.8668421, -122.2709715","2000 Bancroft Way, Berkeley, CA 94704, USA"
2021-11-06,1900-01-01 19:22:00,white,False,Moving Violation,2000  berkeley way,18:04:26,18:32:29,1084.0,1112.0,1162.0,-50.0,1,1,Berkeley Way,1060,"37.8726933, -122.2707499","2000 Berkeley Way, Berkeley, CA 94704, USA"
2022-07-30,1900-01-01 18:59:00,white,False,Moving Violation,2000  blake st,20:19:27,20:49:14,1219.0,1249.0,1139.0,110.0,1,0,Blake Street,2604,"37.8625427, -122.2693322","2000 Blake St, Berkeley, CA 94704, USA"
2020-12-12,1900-01-01 19:38:00,black/african american,False,Moving Violation,2000  bonar st,16:50:08,17:20:05,1010.0,1040.0,1178.0,-138.0,1,1,Bonar Street,1793,"37.86964589999999, -122.2874929","2000 Bonar St, Berkeley, CA 94702, USA"
2021-09-23,1900-01-01 19:42:00,white,False,Moving Violation,2000  bonar st,19:03:38,19:30:19,1144.0,1170.0,1182.0,-12.0,1,1,Bonar Street,1793,"37.86964589999999, -122.2874929","2000 Bonar St, Berkeley, CA 94702, USA"
2022-05-15,1900-01-01 19:25:00,mixed,False,Non-moving violation / including registration,2000  california st,20:12:16,20:42:23,1212.0,1242.0,1165.0,77.0,1,0,California Street,4340,"37.7899536, -122.4275691","2000 California St, San Francisco, CA 94109, USA"
2021-01-01,1900-01-01 19:25:00,white,False,Equipment Violation,2000  carleton st,17:00:51,17:30:43,1021.0,1051.0,1165.0,-114.0,1,1,Carleton Street,8902,"37.8605571, -122.2684017","2000 Carleton St, Berkeley, CA 94720, USA"
2022-06-17,1900-01-01 18:48:00,white,True,Non-moving violation / including registration,2000  cedar st,20:33:29,21:05:29,1233.0,1265.0,1128.0,137.0,1,0,Cedar Street,2028,"37.8779832, -122.2713291","2000 Cedar St, Berkeley, CA 94709, USA"
2022-06-02,1900-01-01 19:17:00,black/african american,True,Equipment Violation,2000  cedar st,20:26:11,20:57:38,1226.0,1258.0,1157.0,101.0,1,0,Cedar Street,2028,"37.8779832, -122.2713291","2000 Cedar St, Berkeley, CA 94709, USA"
2020-11-06,1900-01-01 18:43:00,black/african american,False,Equipment Violation,2000  channing way,17:04:13,17:32:17,1024.0,1052.0,1123.0,-71.0,1,1,Channing Way,1916,"37.8653791, -122.2698582","2000 Channing Way, Berkeley, CA 94704, USA"
2022-04-10,1900-01-01 20:54:00,white,True,Moving Violation,2000  channing way,19:40:15,20:07:41,1180.0,1208.0,1254.0,-46.0,1,1,Channing Way,1916,"37.8653791, -122.2698582","2000 Channing Way, Berkeley, CA 94704, USA"
2020-11-22,1900-01-01 21:02:00,black/african american,False,Equipment Violation,2000  curtis st,16:52:41,17:21:45,1013.0,1042.0,1262.0,-220.0,1,1,Curtis Street,94702,"37.8696718, -122.2897995","2000 Curtis St, Berkeley, CA 94702, USA"
2022-09-04,1900-01-01 20:24:00,middle eastern/south asian,False,Non-moving violation / including registration,2000  curtis st,19:33:27,20:00:39,1173.0,1201.0,1224.0,-23.0,1,1,Curtis Street,94702,"37.8696718, -122.2897995","2000 Curtis St, Berkeley, CA 94702, USA"
2021-02-09,1900-01-01 17:59:00,middle eastern/south asian,False,Moving Violation,2000  curtis st,17:41:42,18:09:25,1062.0,1089.0,1079.0,10.0,1,0,Curtis Street,94702,"37.8696718, -122.2897995","2000 Curtis St, Berkeley, CA 94702, USA"
2021-08-27,1900-01-01 19:07:00,white,False,Moving Violation,2000  derby st,19:44:55,20:12:31,1185.0,1213.0,1147.0,66.0,1,0,Derby Street,94704,"37.8600276, -122.2694365","2000 Derby St, Berkeley, CA 94704, USA"
2022-03-11,1900-01-01 20:00:00,black/african american,False,Moving Violation,2000  derby st,18:12:24,18:39:07,1092.0,1119.0,1200.0,-81.0,1,1,Derby Street,94704,"37.8600276, -122.2694365","2000 Derby St, Berkeley, CA 94704, USA"
2020-11-08,1900-01-01 19:38:00,mixed,False,Moving Violation,2000  durant ave,17:02:22,17:30:33,1022.0,1051.0,1178.0,-127.0,1,1,2000,1501,"37.8660273, -122.2698639","2000 Durant Ave, 2000 Durant Ave, Berkeley, CA 94704, USA"
2021-08-28,1900-01-01 19:16:00,white,False,Moving Violation,2000  durant ave,19:43:28,20:11:01,1183.0,1211.0,1156.0,55.0,1,0,2000,1501,"37.8660273, -122.2698639","2000 Durant Ave, 2000 Durant Ave, Berkeley, CA 94704, USA"
2020-12-09,1900-01-01 20:22:00,black/african american,False,Equipment Violation,2000  dwight way,16:49:38,17:19:30,1010.0,1040.0,1222.0,-182.0,1,1,Dwight Way,2639,"37.8635525, -122.2696202","2000 Dwight Way, Berkeley, CA 94704, USA"
2022-01-14,1900-01-01 18:39:00,white,True,Moving Violation,2000  emerson st,17:12:45,17:42:04,1033.0,1062.0,1119.0,-57.0,1,1,Emerson Street,2509,"37.8542082, -122.2691702","2000 Emerson St, Berkeley, CA 94703, USA"
2022-08-31,1900-01-01 17:27:00,white,False,Moving Violation,2000  grant st,19:39:26,20:06:49,1179.0,1207.0,1047.0,160.0,1,0,Grant Street,94703,"37.871216, -122.2752559","2000 Grant St, Berkeley, CA 94703, USA"
2022-08-19,1900-01-01 17:24:00,white,False,Moving Violation,2000  grant st,19:56:23,20:24:32,1196.0,1225.0,1044.0,181.0,1,0,Grant Street,94703,"37.871216, -122.2752559","2000 Grant St, Berkeley, CA 94703, USA"
2022-03-14,1900-01-01 20:47:00,white,False,Moving Violation,2000  hearst ave,19:15:16,19:41:58,1155.0,1182.0,1247.0,-65.0,1,1,Hearst Avenue,2130,"37.8734494, -122.2706614","2000 Hearst Ave, Berkeley, CA 94709, USA"
2021-02-26,1900-01-01 20:40:00,asian,False,Moving Violation,2000  martin luther king jr way,17:59:47,18:26:45,1080.0,1107.0,1240.0,-133.0,1,1,Martin Luther King Junior Way,94704,"37.8716498, -122.2735308","2000 Martin Luther King Jr Way, Berkeley, CA 94704, USA"
2022-08-07,1900-01-01 19:07:00,white,True,Moving Violation,2000  martin luther king jr way,20:11:11,20:40:17,1211.0,1240.0,1147.0,93.0,1,0,Martin Luther King Junior Way,94704,"37.8716498, -122.2735308","2000 Martin Luther King Jr Way, Berkeley, CA 94704, USA"
2021-12-05,1900-01-01 19:41:00,black/african american,False,Moving Violation,2000  martin luther king jr way,16:49:26,17:19:09,1009.0,1039.0,1181.0,-142.0,1,1,Martin Luther King Junior Way,94704,"37.8716498, -122.2735308","2000 Martin Luther King Jr Way, Berkeley, CA 94704, USA"
2021-11-20,1900-01-01 17:21:00,hispanic/latino,False,Moving Violation,2000  martin luther king jr way,16:53:49,17:22:45,1014.0,1043.0,1041.0,2.0,1,0,Martin Luther King Junior Way,94704,"37.8716498, -122.2735308","2000 Martin Luther King Jr Way, Berkeley, CA 94704, USA"
2021-12-04,1900-01-01 20:42:00,mixed,False,Equipment Violation,2000  mcgee ave,16:49:29,17:19:10,1009.0,1039.0,1242.0,-203.0,1,1,McGee Avenue,1268,"37.8711795, -122.2778352","2000 McGee Ave, Berkeley, CA 94703, USA"
2022-08-26,1900-01-01 18:15:00,asian,False,Moving Violation,2000  milvia st,19:46:42,20:14:23,1187.0,1214.0,1095.0,119.0,1,0,Milvia Street,94704,"37.8715873, -122.2708372","2000 Milvia St, Berkeley, CA 94704, USA"
2020-12-31,1900-01-01 20:28:00,white,False,Moving Violation,2000  milvia st,17:00:03,17:29:57,1020.0,1050.0,1228.0,-178.0,1,1,Milvia Street,94704,"37.8715873, -122.2708372","2000 Milvia St, Berkeley, CA 94704, USA"
2022-02-27,1900-01-01 18:43:00,hispanic/latino,False,Equipment Violation,2000  oxford st,18:00:34,18:27:30,1081.0,1108.0,1123.0,-15.0,1,1,Oxford Street,94704,"37.87238230000001, -122.2661616","2000 Oxford St, Berkeley, CA 94704, USA"
2021-01-03,1900-01-01 18:48:00,black/african american,False,Moving Violation,2000  parker st,17:02:31,17:32:19,1023.0,1052.0,1128.0,-76.0,1,1,Parker Street,3209,"37.8617334, -122.2693932","2000 Parker St, Berkeley, CA 94704, USA"
2022-03-05,1900-01-01 19:55:00,black/african american,False,Moving Violation,2000  rose st,18:06:34,18:33:21,1087.0,1113.0,1195.0,-82.0,1,1,Rose Street,94709,"37.881563, -122.271622","2000 Rose St, Berkeley, CA 94709, USA"
2021-03-21,1900-01-01 20:22:00,black/african american,False,Equipment Violation,2000  russell st,19:22:04,19:48:49,1162.0,1189.0,1222.0,-33.0,1,1,Russell Street,2223,"37.8565346, -122.2682821","2000 Russell St, Berkeley, CA 94703, USA"
2021-08-14,1900-01-01 20:33:00,black/african american,False,Moving Violation,2000  sacramento st,20:02:33,20:31:04,1203.0,1231.0,1233.0,-2.0,1,1,Sacramento Street,94109,"37.7908869, -122.4258471","2000 Sacramento St, San Francisco, CA 94109, USA"
2022-09-18,1900-01-01 20:43:00,mixed,False,Moving Violation,2000  sacramento st,19:11:49,19:38:34,1152.0,1179.0,1243.0,-64.0,1,1,Sacramento Street,94109,"37.7908869, -122.4258471","2000 Sacramento St, San Francisco, CA 94109, USA"
2021-09-23,1900-01-01 19:27:00,black/african american,False,Moving Violation,2000  san pablo ave,19:03:38,19:30:19,1144.0,1170.0,1167.0,3.0,1,0,San Pablo Avenue,1614,"37.868825, -122.2923917","2000 San Pablo Ave, Berkeley, CA 94702, USA"
2021-09-30,1900-01-01 17:26:00,black/african american,False,Moving Violation,2000  san pablo ave,18:52:48,19:19:28,1133.0,1159.0,1046.0,113.0,1,0,San Pablo Avenue,1614,"37.868825, -122.2923917","2000 San Pablo Ave, Berkeley, CA 94702, USA"
2021-02-28,1900-01-01 19:38:00,black/african american,False,Moving Violation,2000  san pablo ave,18:01:49,18:28:43,1082.0,1109.0,1178.0,-69.0,1,1,San Pablo Avenue,1614,"37.868825, -122.2923917","2000 San Pablo Ave, Berkeley, CA 94702, USA"
2021-03-27,1900-01-01 20:03:00,black/african american,False,Equipment Violation,2000  san pablo ave,19:27:37,19:54:30,1168.0,1194.0,1203.0,-9.0,1,1,San Pablo Avenue,1614,"37.868825, -122.2923917","2000 San Pablo Ave, Berkeley, CA 94702, USA"
2021-03-27,1900-01-01 20:03:00,black/african american,False,Equipment Violation,2000  san pablo ave,19:27:37,19:54:30,1168.0,1194.0,1203.0,-9.0,1,1,San Pablo Avenue,1614,"37.868825, -122.2923917","2000 San Pablo Ave, Berkeley, CA 94702, USA"
2020-12-05,1900-01-01 21:04:00,black/african american,False,Moving Violation,2000  san pablo ave,16:49:26,17:19:10,1009.0,1039.0,1264.0,-225.0,1,1,San Pablo Avenue,1614,"37.868825, -122.2923917","2000 San Pablo Ave, Berkeley, CA 94702, USA"
2021-03-27,1900-01-01 18:27:00,hispanic/latino,False,Moving Violation,2000  san pablo ave,19:27:37,19:54:30,1168.0,1194.0,1107.0,87.0,1,0,San Pablo Avenue,1614,"37.868825, -122.2923917","2000 San Pablo Ave, Berkeley, CA 94702, USA"
2021-09-22,1900-01-01 20:52:00,hispanic/latino,False,Moving Violation,2000  university ave,19:05:12,19:31:53,1145.0,1172.0,1252.0,-80.0,1,1,University Avenue,1006,"37.8716505, -122.2705083","2000 University Ave, Berkeley, CA 94704, USA"
2022-04-09,1900-01-01 19:44:00,black/african american,False,Non-moving violation / including registration,2000  university ave,19:39:20,20:06:43,1179.0,1207.0,1184.0,23.0,1,0,University Avenue,1006,"37.8716505, -122.2705083","2000 University Ave, Berkeley, CA 94704, USA"
2021-05-16,1900-01-01 19:17:00,hispanic/latino,False,Moving Violation,2000  university ave,20:13:20,20:43:33,1213.0,1244.0,1157.0,87.0,1,0,University Avenue,1006,"37.8716505, -122.2705083","2000 University Ave, Berkeley, CA 94704, USA"
2022-06-03,1900-01-01 19:15:00,white,False,Moving Violation,2000  university ave,20:26:49,20:58:20,1227.0,1258.0,1155.0,103.0,1,0,University Avenue,1006,"37.8716505, -122.2705083","2000 University Ave, Berkeley, CA 94704, USA"
2021-12-27,1900-01-01 17:29:00,black/african american,False,Moving Violation,2000  university ave,16:56:55,17:26:55,1017.0,1047.0,1049.0,-2.0,1,1,University Avenue,1006,"37.8716505, -122.2705083","2000 University Ave, Berkeley, CA 94704, USA"
2021-12-07,1900-01-01 20:46:00,asian,False,Moving Violation,2000  university ave,16:49:27,17:19:14,1009.0,1039.0,1246.0,-207.0,1,1,University Avenue,1006,"37.8716505, -122.2705083","2000 University Ave, Berkeley, CA 94704, USA"
2021-08-03,1900-01-01 19:39:00,hispanic/latino,False,Moving Violation,2000  university ave,20:15:15,20:44:40,1215.0,1245.0,1179.0,66.0,1,0,University Avenue,1006,"37.8716505, -122.2705083","2000 University Ave, Berkeley, CA 94704, USA"
2022-03-06,1900-01-01 17:41:00,black/african american,False,Moving Violation,2000  vine st,18:07:33,18:34:19,1088.0,1114.0,1061.0,53.0,1,0,Vine Street,94709,"37.8797431, -122.271793","2000 Vine St, Berkeley, CA 94709, USA"
2021-05-02,1900-01-01 18:10:00,white,True,Moving Violation,2000  virginia st,20:00:48,20:29:49,1201.0,1230.0,1090.0,140.0,1,0,Virginia Street,94709,"37.8761997, -122.2710557","2000 Virginia St, Berkeley, CA 94709, USA"
2021-05-02,1900-01-01 18:10:00,hispanic/latino,True,Moving Violation,2000  virginia st,20:00:48,20:29:49,1201.0,1230.0,1090.0,140.0,1,0,Virginia Street,94709,"37.8761997, -122.2710557","2000 Virginia St, Berkeley, CA 94709, USA"
2022-08-26,1900-01-01 18:13:00,white,True,Moving Violation,2100  5th st,19:46:42,20:14:23,1187.0,1214.0,1093.0,121.0,1,0,Fifth Street,2209,"37.8662676, -122.2986154","2100 Fifth St, Berkeley, CA 94710, USA"
2022-05-28,1900-01-01 19:33:00,middle eastern/south asian,False,Moving Violation,2100  acton st,20:22:44,20:53:53,1223.0,1254.0,1173.0,81.0,1,0,Acton Street,94702,"37.8691398, -122.2841034","2100 Acton St, Berkeley, CA 94702, USA"
2020-12-12,1900-01-01 19:30:00,middle eastern/south asian,False,Moving Violation,2100  acton st,16:50:08,17:20:05,1010.0,1040.0,1170.0,-130.0,1,1,Acton Street,94702,"37.8691398, -122.2841034","2100 Acton St, Berkeley, CA 94702, USA"
2022-07-15,1900-01-01 20:50:00,black/african american,False,Moving Violation,2100  allston way,20:30:33,21:01:34,1231.0,1262.0,1250.0,12.0,1,0,Allston Way,94704,"37.8694095, -122.2679035","2100 Allston Way, Berkeley, CA 94704, USA"
2021-01-12,1900-01-01 19:32:00,asian,False,Moving Violation,2100  allston way,17:10:57,17:40:22,1031.0,1060.0,1172.0,-112.0,1,1,Allston Way,94704,"37.8694095, -122.2679035","2100 Allston Way, Berkeley, CA 94704, USA"
2021-02-08,1900-01-01 17:42:00,white,False,Moving Violation,2100  allston way,17:40:35,18:08:22,1061.0,1088.0,1062.0,26.0,1,0,Allston Way,94704,"37.8694095, -122.2679035","2100 Allston Way, Berkeley, CA 94704, USA"
2022-04-23,1900-01-01 18:37:00,hispanic/latino,False,Equipment Violation,2100  ashby ave,19:52:15,20:20:32,1192.0,1221.0,1117.0,104.0,1,0,Ashby Avenue,94705,"37.8551094, -122.2663109","2100 Ashby Ave, Berkeley, CA 94705, USA"
2020-10-31,1900-01-01 19:36:00,black/african american,False,Moving Violation,2100  ashby ave,18:10:21,18:38:04,1090.0,1118.0,1176.0,-58.0,1,1,Ashby Avenue,94705,"37.8551094, -122.2663109","2100 Ashby Ave, Berkeley, CA 94705, USA"
2021-09-23,1900-01-01 19:40:00,middle eastern/south asian,False,Moving Violation,2100  ashby ave,19:03:38,19:30:19,1144.0,1170.0,1180.0,-10.0,1,1,Ashby Avenue,94705,"37.8551094, -122.2663109","2100 Ashby Ave, Berkeley, CA 94705, USA"
2022-06-02,1900-01-01 17:38:00,hispanic/latino,False,Non-moving violation / including registration,2100  ashby ave,20:26:11,20:57:38,1226.0,1258.0,1058.0,200.0,1,0,Ashby Avenue,94705,"37.8551094, -122.2663109","2100 Ashby Ave, Berkeley, CA 94705, USA"
2022-06-16,1900-01-01 19:32:00,asian,False,Moving Violation,2100  bancroft way,20:33:09,21:05:09,1233.0,1265.0,1172.0,93.0,1,0,Bancroft Way,94704,"37.8676154, -122.2677181","2100 Bancroft Way, Berkeley, CA 94704, USA"
2022-04-08,1900-01-01 21:01:00,hispanic/latino,False,Equipment Violation,2100  bancroft way,19:38:25,20:05:45,1178.0,1206.0,1261.0,-55.0,1,1,Bancroft Way,94704,"37.8676154, -122.2677181","2100 Bancroft Way, Berkeley, CA 94704, USA"
2020-10-09,1900-01-01 20:13:00,white,False,Moving Violation,2100  berkeley sq,18:38:57,19:05:45,1119.0,1146.0,1213.0,-67.0,1,1,Berkeley Square,1209,"37.87112279999999, -122.2682804","2100 Berkeley Sq, Berkeley, CA 94704, USA"
2021-09-23,1900-01-01 19:31:00,asian,False,Moving Violation,2100  carleton st,19:03:38,19:30:19,1144.0,1170.0,1171.0,-1.0,1,1,Carleton Street,3214,"37.8612747, -122.2669629","2100 Carleton St, Berkeley, CA 94704, USA"
2021-12-11,1900-01-01 21:02:00,middle eastern/south asian,False,Moving Violation,2100  cedar st,16:49:53,17:19:48,1010.0,1040.0,1262.0,-222.0,1,1,Cedar Street,1515,"37.8782952, -122.2692824","2100 Cedar St, Berkeley, CA 94709, USA"
2022-03-27,1900-01-01 17:57:00,white,False,Moving Violation,2100  durant ave,19:27:23,19:54:16,1167.0,1194.0,1077.0,117.0,1,0,Durant Avenue,94704,"37.8664364, -122.2679418","2100 Durant Ave, Berkeley, CA 94704, USA"
2022-02-27,1900-01-01 18:29:00,white,False,Moving Violation,2100  durant ave,18:00:34,18:27:30,1081.0,1108.0,1109.0,-1.0,1,1,Durant Avenue,94704,"37.8664364, -122.2679418","2100 Durant Ave, Berkeley, CA 94704, USA"
2021-09-23,1900-01-01 20:36:00,hispanic/latino,False,Moving Violation,2100  durant ave,19:03:38,19:30:19,1144.0,1170.0,1236.0,-66.0,1,1,Durant Avenue,94704,"37.8664364, -122.2679418","2100 Durant Ave, Berkeley, CA 94704, USA"
2022-04-08,1900-01-01 20:55:00,hispanic/latino,False,Moving Violation,2100  durant ave,19:38:25,20:05:45,1178.0,1206.0,1255.0,-49.0,1,1,Durant Avenue,94704,"37.8664364, -122.2679418","2100 Durant Ave, Berkeley, CA 94704, USA"
2021-09-23,1900-01-01 20:36:00,hispanic/latino,False,Moving Violation,2100  durant ave,19:03:38,19:30:19,1144.0,1170.0,1236.0,-66.0,1,1,Durant Avenue,94704,"37.8664364, -122.2679418","2100 Durant Ave, Berkeley, CA 94704, USA"
2021-09-07,1900-01-01 19:10:00,white,True,Moving Violation,2100  dwight way,19:28:31,19:55:34,1169.0,1196.0,1150.0,46.0,1,0,Dwight Way,94704,"37.8637805, -122.2670814","2100 Dwight Way, Berkeley, CA 94704, USA"
2022-03-23,1900-01-01 20:53:00,black/african american,False,Equipment Violation,2100  dwight way,19:23:42,19:50:29,1164.0,1190.0,1253.0,-63.0,1,1,Dwight Way,94704,"37.8637805, -122.2670814","2100 Dwight Way, Berkeley, CA 94704, USA"
2022-02-09,1900-01-01 19:31:00,asian,False,Moving Violation,2100  gayley rd,17:41:25,18:09:10,1061.0,1089.0,1171.0,-82.0,1,1,Gayley Road,94720,"37.8732894, -122.2548575","2100 Gayley Rd, Berkeley, CA 94720, USA"
2021-03-06,1900-01-01 18:19:00,white,True,Moving Violation,2100  grant st,18:07:47,18:34:33,1088.0,1115.0,1099.0,16.0,1,0,Grant Street,94703,"37.869883, -122.2754345","2100 Grant St, Berkeley, CA 94703, USA"
2021-01-17,1900-01-01 18:52:00,white,False,Moving Violation,2100  hearst ave,17:16:09,17:45:17,1036.0,1065.0,1132.0,-67.0,1,1,Hearst Avenue,94709,"37.8738804, -122.2685186","2100 Hearst Ave, Berkeley, CA 94709, USA"
